leagueFK,seasonFK,weekStart,weekEnd,week,playerFK,PlayerPositionFK,playerTeamFK,playerStatusFK,GamesPlayed,ForcedFumbles,FumblesRecovered,FumblesTouchdowns,Completions,PassingAttempts,CompletionPercentage,PassingYards,YardsPerPassAttempt,PassingYardsPerGame,LongestPass,PassingTouchdowns,Interceptions,TotalSacks,SackYardsLost,TotalQBR,PasserRating,AdjustedQBR,RushingAttempts,RushingYards,YardsPerRushAttempt,LongRushing,Yards20PlusRushingPlays,RushingTouchdowns,RushingYardsPerGame,RushingFumbles,RushingFumblesLost,Rushing1stDowns,Receptions,ReceivingTargets,ReceivingYards,YardsPerReception,ReceivingTouchdowns,LongReception,Yards20PlusReceivingPlays,ReceivingYardsPerGame,ReceivingFumbles,ReceivingFumblesLost,ReceivingYardsAfterCatch,ReceivingFirstDowns,SoloTackles,AssistTackles,TotalTackles,Sacks,SackYards,TacklesForLoss,PassesDefended,LongInterception,InterceptionsDefense,InterceptionYards,InterceptionTouchdowns,RushingTouchdowns_duplicate,ReceivingTouchdowns_duplicate,ReturnTouchdowns,TotalTouchdowns,FieldGoals,KickExtraPoints,TotalTwoPointConversions,TotalPoints,TotalPointsPerGame,KickReturns,KickReturnYards,YardsPerKickReturn,LongKickReturn,KickReturnTouchdowns,PuntReturns,PuntReturnYards,YardsPerPuntReturn,LongPuntReturn,PuntReturnTouchdowns,PuntReturnFairCatches,FieldGoalMade,FieldGoalAttempts,FieldGoalPercentage,LongFieldGoalMade,FieldGoalsMade1_19,FieldGoalsMade20_29,FieldGoalsMade30_39,FieldGoalsMade40_49,FieldGoalsMade50Plus,FieldGoalAttempts1_19,FieldGoalAttempts20_29,FieldGoalAttempts30_39,FieldGoalAttempts40_49,FieldGoalAttempts50Plus,ExtraPointsMade,ExtraPointAttempts,ExtraPointPercentage,Punts,PuntYards,LongPunt,GrossAveragePuntYards,NetAveragePuntYards,PuntsBlocked,PuntsInside20,Touchbacks,FairCatches,PuntsReturned,PuntsReturnedYards,AveragePuntReturnYards,row_hash
28,2,2023-11-29,2023-12-06,Week 13,15965,22,5,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,31,90.3,58,0,7,5,9,7,0,7,5,12,7,15,16,93.8,,,,,,,,,,,,,1fbd5c09cc07f3c16378a04f5f9ccd8f
28,2,2023-11-29,2023-12-06,Week 13,3953687,22,6,1,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26,100,58,0,9,11,1,5,0,9,11,1,5,36,39,92.3,,,,,,,,,,,,,6aaabcf888badb7fedc2c08313f98607
28,2,2023-11-29,2023-12-06,Week 13,2473037,22,26,1,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,32,78.1,55,0,3,10,8,4,0,3,11,10,8,25,25,100,,,,,,,,,,,,,adbbea9f7ec582ca1e47a95e792b1ee6
28,2,2023-11-29,2023-12-06,Week 13,2985659,22,7,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,26,92.3,52,0,8,10,3,3,0,8,11,3,4,18,20,90,,,,,,,,,,,,,4d8c22ecb0348b00d709e7aebb1fb011
28,2,2023-11-29,2023-12-06,Week 13,4259619,22,18,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,30,80,55,0,7,5,7,5,0,8,5,9,8,19,19,100,,,,,,,,,,,,,45dc877f513d8fd7ce867d6fc2f8139c
28,2,2023-11-29,2023-12-06,Week 13,16339,22,30,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,26,88.5,56,0,2,7,9,5,0,2,7,10,7,23,23,100,,,,,,,,,,,,,333fcc1056c98d68ca54c74c699ab70a
28,2,2023-11-29,2023-12-06,Week 13,17427,22,3,1,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,25,92,55,0,5,9,3,6,0,5,9,5,6,21,22,95.5,,,,,,,,,,,,,70f82df27af36c09f4e9b59660e127a7
28,2,2023-11-29,2023-12-06,Week 13,10621,22,10,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,23,95.7,53,0,6,8,4,4,0,6,8,4,5,17,17,100,,,,,,,,,,,,,12bb78620c9d3988b86a302e35f18bd3
28,2,2023-11-29,2023-12-06,Week 13,14993,22,20,1,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,23,95.7,53,0,4,8,8,2,0,4,8,8,3,7,8,87.5,,,,,,,,,,,,,4a745d8bdabd33e8e63dbadc6366cf47
28,2,2023-11-29,2023-12-06,Week 13,3049899,22,1,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,23,95.7,54,0,6,7,6,3,0,6,7,7,3,17,18,94.4,,,,,,,,,,,,,0d08c3490f23b83d62a4a7086f237ba6
28,2,2023-11-29,2023-12-06,Week 13,15683,22,33,1,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,26,80.8,50,0,6,6,8,1,0,6,6,9,5,35,36,97.2,,,,,,,,,,,,,c8556fb296e7f5a534330fc87a74d3fc
28,2,2023-11-29,2023-12-06,Week 13,17372,22,23,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,22,95.5,57,0,5,5,7,4,0,5,5,7,5,15,15,100,,,,,,,,,,,,,d66ae8590569138ecce018c2dc864bf0
28,2,2023-11-29,2023-12-06,Week 13,3051909,22,13,1,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,24,83.3,54,0,8,4,7,1,0,8,5,8,3,18,18,100,,,,,,,,,,,,,904a4d6370f4582c526e78282018840a
28,2,2023-11-29,2023-12-06,Week 13,3055899,22,12,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,100,60,0,3,11,3,3,0,3,11,3,3,28,28,100,,,,,,,,,,,,,e6c3895a99b8d084e40a1616c9f6ecd5
28,2,2023-11-29,2023-12-06,Week 13,11122,22,22,1,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,22,86.4,62,0,3,5,5,6,0,3,6,5,8,11,12,91.7,,,,,,,,,,,,,eb7fd97e81213ac6767b598c714e624a
28,2,2023-11-29,2023-12-06,Week 13,3050478,22,21,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,21,90.5,61,0,5,5,3,6,0,5,6,3,7,33,34,97.1,,,,,,,,,,,,,068f7f9e594bf79a16663bb473bba826
28,2,2023-11-29,2023-12-06,Week 13,3150744,22,27,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,21,90.5,57,0,7,7,1,4,0,7,7,2,5,19,19,100,,,,,,,,,,,,,c31cac26c1975045aed1859714ca343d
28,2,2023-11-29,2023-12-06,Week 13,4249087,22,11,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,23,82.6,57,0,5,3,4,7,0,5,3,5,10,28,28,100,,,,,,,,,,,,,238d00c1bc0a69547d817f9acef75a7e
28,2,2023-11-29,2023-12-06,Week 13,2971573,22,34,13,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,94.7,50,0,6,9,2,1,0,6,9,2,2,14,14,100,,,,,,,,,,,,,626d62f3ecfe773411d66c902b439226
28,2,2023-11-29,2023-12-06,Week 13,3917232,22,2,1,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,23,78.3,54,0,1,9,4,4,0,1,10,6,6,34,35,97.1,,,,,,,,,,,,,eb44b36d5b2b1b352a105ad44740c827
28,2,2023-11-29,2023-12-06,Week 13,3975763,22,16,1,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,23,78.3,54,1,6,6,2,3,1,6,6,4,6,27,29,93.1,,,,,,,,,,,,,f27f2ac20391224b41788131ee11501d
28,2,2023-11-29,2023-12-06,Week 13,4034949,22,29,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,21,85.7,56,0,2,6,6,4,0,2,6,7,6,15,16,93.8,,,,,,,,,,,,,5e93a2f0400cee72f87116f4df3b9445
28,2,2023-11-29,2023-12-06,Week 13,16486,22,14,9,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,23,73.9,54,0,3,4,7,3,0,3,4,9,7,12,13,92.3,,,,,,,,,,,,,d49f854a0b435c9d2435ac354898c3c2
28,2,2023-11-29,2023-12-06,Week 13,3124084,22,28,1,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,21,81,61,0,2,6,6,3,0,3,6,8,4,23,25,92,,,,,,,,,,,,,acefac8d5d7e4b4fe7b05049889ce440
28,2,2023-11-29,2023-12-06,Week 13,4360234,22,4,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,21,81,56,0,4,1,6,6,0,4,1,6,10,23,23,100,,,,,,,,,,,,,75243002346891d9a1a3f12a7b77c153
28,2,2023-11-29,2023-12-06,Week 13,4362081,22,24,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,94.4,55,0,5,5,3,4,0,5,5,3,5,30,30,100,,,,,,,,,,,,,4d0aa6c0e007f8a6335567b6001215df
28,2,2023-11-29,2023-12-06,Week 13,4372066,22,25,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,20,85,57,0,6,7,2,2,0,6,7,4,3,37,37,100,,,,,,,,,,,,,74b3f88fe91d72a98faf2991f5f3ebee
28,2,2023-11-29,2023-12-06,Week 13,4242519,22,9,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,19,78.9,52,0,5,7,1,2,0,5,7,3,4,20,23,87,,,,,,,,,,,,,d7e5a2acfe6db8a9c521135e38c4dfe3
28,2,2023-11-29,2023-12-06,Week 13,4243371,22,8,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,15,86.7,52,0,1,9,2,1,0,2,9,2,2,31,32,96.9,,,,,,,,,,,,,39f8d01a72f6350042d636ae4469b393
28,2,2023-11-29,2023-12-06,Week 13,4363538,22,17,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,18,66.7,51,0,3,3,5,1,0,3,5,7,3,14,14,100,,,,,,,,,,,,,ae1bc035735c733023f130e61fdb2c7c
28,2,2023-11-29,2023-12-06,Week 13,12460,22,19,13,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,17,64.7,57,0,2,3,3,3,0,2,5,6,4,8,8,100,,,,,,,,,,,,,856e616df441eacef865c0453a3f5c7a
28,2,2023-11-29,2023-12-06,Week 13,3124679,22,15,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,14,78.6,54,0,2,2,5,2,0,2,2,6,4,42,43,97.7,,,,,,,,,,,,,ece0373ae64dd3f1dbcabc8a84f6c09e
28,2,2023-11-29,2023-12-06,Week 13,4245661,22,14,1,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,71.4,52,0,2,1,1,1,0,2,1,2,2,6,7,85.7,,,,,,,,,,,,,8bc0c9db1e939f41af66f69cb4b93df8
28,2,2023-11-29,2023-12-06,Week 13,15091,22,19,1,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,100,42,0,0,1,2,0,0,0,1,2,0,7,7,100,,,,,,,,,,,,,59554381a154b0e1c19f80673b45ae20
28,2,2023-11-29,2023-12-06,Week 13,3919602,22,34,29,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,50,45,0,1,1,1,0,0,1,1,2,2,9,9,100,,,,,,,,,,,,,d56741a1200a1fe66a9c32539d518e2e
28,2,2023-11-29,2023-12-06,Week 13,2983509,9,34,1,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,29,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,55c769202d29660254449f633e551b74
28,2,2023-11-29,2023-12-06,Week 13,3821683,22,18,29,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,34,0,0,1,0,0,0,0,1,0,0,1,1,100,,,,,,,,,,,,,b7b2332a2a415d905b2302d91b09e904
28,2,2023-11-29,2023-12-06,Week 13,12701,23,20,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,89bf72a5b21c947051f80a44639f4246
28,2,2023-11-29,2023-12-06,Week 13,15153,23,29,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,29e9a006b46f12abb99c0b3f0384318e
28,2,2023-11-29,2023-12-06,Week 13,2577619,23,7,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,6d9d2299302ca901dda8852e568e1b49
28,2,2023-11-29,2023-12-06,Week 13,2977680,23,1,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,680762de6a10df0124a76f697fcaf0f3
28,2,2023-11-29,2023-12-06,Week 13,3914922,23,11,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,7b271d5fb8a7c8422e1ed584188e6804
28,2,2023-11-29,2023-12-06,Week 13,3915398,23,12,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,5c4db1b915cda2ba627e8b5c848c994b
28,2,2023-11-29,2023-12-06,Week 13,3916370,23,8,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,c72d23ff00f72c5a6012c18dc9df5a94
28,2,2023-11-29,2023-12-06,Week 13,3931395,23,15,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0a7fa2dec875c176020ca4a4a1eb0b2d
28,2,2023-11-29,2023-12-06,Week 13,4035685,23,25,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,5c216b03ae4028c15baaa77a01681a66
28,2,2023-11-29,2023-12-06,Week 13,4039396,23,5,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,4b1de9d49ed638a6077d8154d76b7bba
28,2,2023-11-29,2023-12-06,Week 13,4240128,23,3,1,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,773d6c3693ddf6ca56d516718c8b3c79
28,2,2023-11-29,2023-12-06,Week 13,4240545,23,17,1,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,eddebf316f13e8d1c35c852ba193aa70
28,2,2023-11-29,2023-12-06,Week 13,4260224,23,33,1,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,bb8c5667be75781e889e0dda15de09c1
28,2,2023-11-29,2023-12-06,Week 13,3045474,73,5,1,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa57e449a1c6d97b009723b019212c51
28,2,2023-11-29,2023-12-06,Week 13,3047876,1,1,1,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0330ce3942256cad5bcd8c4db32e5c40
28,2,2023-11-29,2023-12-06,Week 13,3049916,9,19,1,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf05396ecf47ba7dd26336c9f60ee5ed
28,2,2023-11-29,2023-12-06,Week 13,3051889,1,33,29,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600c84e262b9075b3b3b34980b72b60
28,2,2023-11-29,2023-12-06,Week 13,3052357,78,6,1,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab9fa401ee9c15347d790b79c5ee45ef
28,2,2023-11-29,2023-12-06,Week 13,3052896,30,13,9,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c53fc535875fa8d9dec346dd19b93a3c
28,2,2023-11-29,2023-12-06,Week 13,3052897,7,15,1,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35bdb21adab06dc606abcfe289e03d65
28,2,2023-11-29,2023-12-06,Week 13,3053801,36,7,29,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c2ed30de381c79d1f43865ba92a2413
28,2,2023-11-29,2023-12-06,Week 13,3065813,78,27,1,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71e5340e3cdf7a05dfe22668471d6bd7
28,2,2023-11-29,2023-12-06,Week 13,3115349,10,13,29,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c195a0df66aedbd7238faa132528442
28,2,2023-11-29,2023-12-06,Week 13,3115456,30,29,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75e1a6759babbe3cab34e9b61e7a18f9
28,2,2023-11-29,2023-12-06,Week 13,3115974,31,15,9,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187200627fae86746426865e7b811afb
28,2,2023-11-29,2023-12-06,Week 13,3116158,10,8,13,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f1a02321bf0d0cf03004cd48f44b1ac
28,2,2023-11-29,2023-12-06,Week 13,3116165,1,27,1,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230cb188bde35904c154f019f7213833
28,2,2023-11-29,2023-12-06,Week 13,3116449,31,22,13,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18b19853b39226fb049d54ad32ad9752
28,2,2023-11-29,2023-12-06,Week 13,3119195,9,27,1,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ebb0f6522a23b118031ce793c36554c
28,2,2023-11-29,2023-12-06,Week 13,3120348,1,17,1,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8043d5b4a3c4f284ee5f027505720bf
28,2,2023-11-29,2023-12-06,Week 13,3121422,1,28,1,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39c9e4433f53118d5b60399384c8b8db
28,2,2023-11-29,2023-12-06,Week 13,3121427,1,28,1,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c184e7d6f90568afd7f724088738db8
28,2,2023-11-29,2023-12-06,Week 13,3125356,29,4,1,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfd3435ef569175f57db0a410a1ccc0e
28,2,2023-11-29,2023-12-06,Week 13,3126115,1,26,1,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,046cfd2b85b3e9f7a5d1dae688dbd14e
28,2,2023-11-29,2023-12-06,Week 13,3128630,29,11,29,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2be75e4e08913cf6d425906078a31570
28,2,2023-11-29,2023-12-06,Week 13,3139033,9,34,1,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78e3d2a98cbf20eeab05ccf6e4343d68
28,2,2023-11-29,2023-12-06,Week 13,3734467,31,28,13,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14a82595ea2c2429a2b07822f654678f
